Category,SubCategory,CatID,CatShort,Explanations,Explanations_zh,Synonyms - Comma Separated,Category_zh,SubCategory_zh,Synonyms_zh,,
AMBIENCE,INDUSTRIAL,AMBInd,AMB,"Industrial warehouses and factories, plants or any ambience with an industrial feeling.",工业仓库和工厂、工厂或任何具有工业感觉的环境声。,"Aerospace, Assembly, Atmos, Atmosphere, Ambience, Ambiance, BG, Background, Automotive, Biomedical, Biotechnical, Chemical, Construction, Engineering, Fabrication, Facility, Factories, Factory, Foundry, Heavy, Industrial, Industrialism, Industrialists, Industrialization, Industrialized, Industrializing, Industries, Industry, Institutional, Intellectual, Labour, Line, Machinery, Manufacturing, Mercantile, Metallurgic, Mill, Mining, Park, Petrochem, Petrochemical, Pharmaceutical, Plant, Postindustrial, Power, Press, Printing, Processing, Production, Recycling, Refinery, Sector, Sectoral, Sectors, Site, Steel, Technical, Textile, Warehouse, Worker, Workers, Working, Workshop",环境,工业,工厂、制造、厂、车间、仓库,,
AMBIENCE,INSECT,AMBInsc,AMB,"Thick ambiences of insects, cicada and cricket beds mainly. May contain over sounds but main sound being large presence of insects. See also ANIMALS-INSECT for more isolated sounds.",主要是昆虫、蝉和蟋蟀床的浓厚环境声。可能包含过多的声音，但主要声音是大量昆虫的存在。另请参阅 ANIMALS-INSECT 了解更多孤立的声音。,"Atmos, Atmosphere, Ambience, Ambiance, BG, Background, Bee, Beehive, Beekeeper, Bug, Chirpy, Cicadas, Cocoon, Crickets, Flies, Fly, Katydids, Locusts, Mosquito, Nest, Nested, Nesting, Pest, Pesticide, Pheromone, Swarm, Wasp",环境,昆虫,蝉、 蟋蟀、 昆虫,,
AMBIENCE,LAKESIDE,AMBLake,AMB,"Ambiences relating to lakes, not isolated lapping, but the lake version of AMBIENCE-SEASIDE. See also WATER-LAPPING.",与湖泊有关的环境声，不是孤立的拍打，而是湖版的AMBIENCE-SEASIDE。另请参见“水拍”。,"Atmos, Atmosphere, Ambience, Ambiance, BG, Background, Beach, Beachside, Boathouse, Boathouses, Creekside, Dock, Dockside, Fishing, Frontage, Lakefront, Lakehead, Lakes, Lakescape, Lakeshore, Lakeshores, Lakeview, Lakewater, Lapping, Loch, Lochside, Pond, Pondside, Quayside, Reservoir, Riverbank, Riverfront, Riverside, Shore, Shorefront, Shoreland, Shores, Swimming, Waterfront",环境,湖岸,湖泊、湖边、水波浪、游泳、水库、池塘、湖泊,,
AMBIENCE,MARKET,AMBMrkt,AMB,"Busy exterior or interior market activity and crowds. Think vibrant international markets in Istanbul or Africa, but any market.",繁忙的外部或内部市场活动和人群。想想伊斯坦布尔或非洲充满活力的国际市场，但任何市场都可以。,"Antique, Art, Atmos, Atmosphere, Ambience, Ambiance, BG, Background, Bargain, Bazaar, Bazar, Buy, Buying, Christmas, Commerce, Community, Craft, District, Exchange, Farmers, Fish, Flea, Food, Garage, Grocery, Hawker, Machado, Market, Marketplace, Mart, Mercado, Mercato, Merchandising, Merchant, Merchantable, Merchants, Night, Organic, Public, Purchasing, Sale, Sell, Selling, Shopping, Square, Street, Trade, Trading, Vendor, World",环境,市场,市场、供应商、购物区、集市、交换、跳蚤市场、广场,,
AMBIENCE,MISC,AMBMisc,AMB,Ambience sounds not fitting another category in this list.,不适合归入本列表其他子类的环境类音效。,"Ambiance, Atmospheres, Atmospherical, Atmospherics, Miscellaneous, Surroundings",环境,其它,其他种类的环境、 各种各样的,,
AMBIENCE,NAUTICAL,AMBNaut,AMB,"Relating to ships at sea, shipyards, things revolving around ships. (compare to AMBIENCE-SEASIDE). Water only recordings would go to a WATER category.",与海上的船舶、造船厂以及围绕船舶有关的事物有关。 （与 AMBIENCE-SEASIDE 相比）。仅水的录音将进入“水”类别。,"Aft, Anchorage, Atmos, Atmosphere, Ambience, Ambiance, BG, Background, Barnacled, Beachy, Boat, Boating, Boaty, Bow, Buccaneer, Buoy, Buoyage, Deck, Dock, Docks, Harbor, Jetty, Landlubber, Landlubbers, Mapping, Marina, Marine, Mariner, Mariners, Maritime, Mercantile, Midship, Naut, Nautic, Nautique, Naval, Navicular, Navies, Navigable, Navigational, Oceangoing, Oceanic, Oceanographic, Oceanographical, Offshore, Paddling, Pier, Piratic, Piratical, Port, Preppy, Sailor, Sailorly, Sailors, Sailworthy, Seaborne, Seafarer, Seafarers, Seafaring, Seagoing, Seakindly, Seamanlike, Seamanship, Seaward, Seaworthy, Semiseafaring, Ship, Shipboard, Shipbuilding, Shiplike, Shiply, Shipworks, Shipyard, Stern, Waterborne, Wharf, Yacht, Yachting, Yachty",环境,航海,航海、造船厂、船尾甲板、船头、船尾、捕鱼、 航海、远洋、船舱、 深海、 海洋、海事、码头、船坞,,
AMBIENCE,OFFICE,AMBOffc,AMB,"Workplaces, offices, people working, typing, telephones. General offices of various sizes.",工作场所、办公室、工作、打字、电话的人们。各种规模的综合办公室。,"Administrative, Agency, Agent, Applicant, Appointment, Attorney, Atmos, Atmosphere, Ambience, Ambiance, BG, Background, Authority, Branch, Bureau, Business, Career, Chairmanship, Chambers, Clerical, Commission, Commissioner, Committee, Company, Corporate, Corporation, Council, Cubicle, Delegation, Dental, Department, Desk, Directorate, Employment, Firm, Government, Home, Job, Law, Management, Medical, Ministry, Official, Ombudsman, Organization, Phones, Precinct, Premises, Professional, Ringing, Secretariat, Station, Vocation, Work, Workplace, Workspace, Workstation",环境,办公室,办公室、隔间、工作场所、部门、车站、分支机构、工作站,,
AMBIENCE,PARK,AMBPark,AMB,"Parks, mostly city or suburban, probably usually with some human activity, city activity. Not pure nature sounds.",公园，大部分是城市或郊区，可能通常有一些人类活动，城市活动。不是纯粹的自然声音。,"Arboretum, Area, Atmos, Atmosphere, Ambience, Ambiance, BG, Background, Ballfield, Ballpark, Banff, Botanical, Campground, Campsite, City, Common, Commons, Dog, Esplanade, Gardens, Green, Grounds, Lawn, National, Nature, Parc, Parcs, Parke, Parkland, Path, Pavilion, Picnic, Playground, Plaza, Public, Recreation, Reserve, Safari, Sandbox, Skate, Space, Square, State, Suburban, Tract, Trail, Trails, Urban, Visitor, Visitors, Walking, Wildlife, Zoo",环境,公园,公园、 操场、 花园、 植物园、 城市公园、 郊区公园、 棒球场,,
AMBIENCE,PRISON,AMBPrisn,AMB,"Prisons and jails, reverberant inmate walla, jail doors, buzzers, that sort of thing.",监狱和看守所，囚犯的回响声，监狱门，蜂鸣器，诸如此类的东西。,"Arrest, Attica, Atmos, Atmosphere, Ambience, Ambiance, BG, Background, Blockhouse, Brig, Captivity, Cellblock, Cellmate, Center, Clink, Confinement, Correction, Correctional, Corrections, Corrective, County, Criminal, Custodial, Custody, Deprivation, Detained, Detainee, Detainees, Detention, Facility, Federal, Guard, Guardhouse, Gulag, Holding, Imprison, Imprisoned, Imprisonment, Incarcerated, Inmate, Inmates, Institution, Internment, Jail, Jailed, Jailer, Jailers, Jailhouse, Jailing, Jailors, Jails, Juvenile, Juvie, Locked, Lockup, Maximum, Medium, Military, Minimum, Offender, Parole, Penal, Penalty, Penitentiaries, Penitentiary, Prison, Prisoner, Prisoners, Private, Probation, Psychiatric, Punishment, Reformatory, Remand, Seclusion, Security, Sentence, Sentenced, Servitude, Slammer, Solitary, Stockade, Term, Warden, Warders, Yard",环境,监狱,监狱、 监狱院子、 拘留、 监禁室、 刑罚机构、 禁闭室、 拘留所、 放风场,,
AMBIENCE,PROTEST,AMBPrtst,AMB,"Protests, Rallies, Riots. Big mixed ambiences of crowds, shouting, yelling, chanting. Opposed to AMBIENCE-CHEERING.",抗议、集会、骚乱。人群气氛复杂，喊叫声、叫喊声、口号声此起彼伏。反对环境声欢呼。,"Activism, Angry, Anti-War, Atmos, Atmosphere, Ambience, Ambiance, BG, Background, Argue, Black, Boycott, Boycotting, Boycotts, Change, Chanting, Civil, Climate, Control, Crowd, Defiance, Demonstrate, Demonstrating, Demonstration, Demonstrations, Denounce, Denouncement, Denunciation, Disapproval, Discontent, Displeasure, Dispute, Dissatisfaction, Dissent, Encampment, Environmental, Gun, Heckling, Human, Justice, Labor, LGBTQ, Lives, March, Marches, Matter, Mutiny, Oppose, Opposition, Outrage, Parade, Petition, Picket, Picketer, Picketing, Political, Procession, Protestors, Rallies, Rally, Rallying, Rants, Rebellion, Resist, Resistance, Retaliation, Revolt, Revolution, Rights, Riot, Rioting, Riots, Screaming, Social, Solidarity, Strike, Turmoil, Union, Uprising, Vigil, Yelling",环境,游行,抗议、集会、集会、骚乱、高喊、大喊大叫、尖叫、愤怒的人群、游行、示威、动荡、反抗、革命、愤怒、 怒吼、 口号,,
AMBIENCE,PUBLIC PLACE,AMBPubl,AMB,"Except for restaurants, for any other usually indoor public places such as stores, lobbies, hotels, malls, museums. Lots of possible overlap with other categories. Use if not fitting elsewhere.",除餐厅外，任何其他通常为室内的公共场所，例如商店、大堂、酒店、商场、博物馆。很多可能与其他类别重叠。如果不适合其他地方，请使用。,"Atmos, Atmosphere, Ambience, Ambiance, BG, Background, Casino, Center, Cinema, Civic, Coffeeroom, Concessions, Convenience, Concourse, Courthouse, Courtyards, Escape, Fitness, Gallery, Grocery, Gyms, Hostel, Hotel, Hotels, Library, Lobbies, Lunchroom, Mall, Malls, Meeting, Motel, Museum, Museums, Park, Pedestrian, Plaza, Post, Premises, Public, Room, Shopping, Square, Squares, Stores, Supermarket, Theater, Venue",环境,公共场所,除餐厅外其他室内或室外公共场所、商店、大堂、酒店、商场、博物馆、公共广场、庭院,,
AMBIENCE,RELIGIOUS,AMBRlgn,AMB,"Church and temples, church services, religious gatherings, pilgrimages. Any ambience relating to religion.",教堂和寺庙、教堂礼拜、宗教聚会、朝圣。任何与宗教有关的环境声。,"Ashram, Atheist, Atheistic, Atmos, Atmosphere, Ambience, Ambiance, BG, Background, Basilica, Belief, Buddhism, Buddhist, Cathedral, Chapel, Choir, Church, Churches, Churchgoing, Churchlike, Churchly, Clergy, Clergyman, Cleric, Clerical, Clerics, Communalistic, Confessional, Convent, Coptic, Creed, Cult, Cultic, Cults, Cultural, Denomination, Devout, Dini, Divine, Ecclesiastic, Ecclesiastical, Evangelic, Evangelical, Faith, Faiths, Fundamentalist, Gurdwara, Holy, Interfaith, Interreligious, Irreligious, Jain, Koranic, Mandir, Masjid, Missionaries, Monastery, Monk, Monks, Mosque, Nonsecular, Nuns, Oratory, Orthodox, Pagan, Pagoda, Parochial, Pastor, Pious, Prayer, Preacher, Priest, Priests, Rabbi, Religieuse, Religieux, Religion, Religionist, Religions, Religiosity, Revered, Sacred, Scripture, Scrupulous, Sectarian, Secular, Secularist, Service, Shinto, Shrine, Spiritual, Synagogue, Synodal, Tabernacle, Temple, Theistic, Theocracy, Theocratic, Theologic, Theological, Worship, Zen",环境,宗教场所,教堂、寺庙、清真寺、教堂、宗教集会、大教堂、朝圣,,
AMBIENCE,RESIDENTIAL,AMBHome,AMB,"Something busier than a room tone, an Apartment, a House with some activity from outside etc. Interior with exterior sounds coming through closed or open doors, windows.",比房间音调更繁忙的东西，公寓，房子，有一些来自外部的活动等。内部有外部声音通过关闭或打开的门窗传来。,"Accommodation, Accommodations, Apartment, Apartments, Atmos, Atmosphere, Ambience, Ambiance, BG, Background, Brownstone, Buildings, Bungalow, Cabin, Condo, Condominium, Cottage, Domestic, Domicile, Domiciled, Domiciliary, Dormitory, Duplex, Dwellers, Dwelling, Dwellings, Family, Farmhouse, Flat, Flats, Habitation, Habitational, Habitations, Habitative, Home, Homes, Homewards, House, Houseboat, Household, Houses, Housing, Igloo, Inhabitants, Inhabited, Loft, Mansion, Mobile, Multifamily, Occupancy, Penthouse, Premises, Residence, Residences, Residencies, Residency, Resident, Residential, Residentiary, Residents, Residing, Row, Single-family, Studio, Subsistence, Tenants, Townhouse, Triplex, Villa, Yurt",环境,住宅区,房间、 窗外、 室内,,
AMBIENCE,RESTAURANT & BAR,AMBRest,AMB,"Restaurants and bars, pubs, places of eating and drinking, mixed crowd with glass clinks or silverware.",餐馆、酒吧、酒馆、饮食场所，人群拥挤，玻璃杯或银器叮当作响。,"Automat, Atmos, Atmosphere, Ambience, Ambiance, BG, Background, Bakery, Bar, Beer, Bistro, Brasserie, Brewery, Brewpub, Burger, Cafe, Cafeteria, Canteen, Cantina, Cart, Catering, Chophouse, Club, Cocktail, Coffee, Coffeehouse, Commissary, Creperie, Culinary, Deli, Diet, Dietary, Diner, Diners, Dinery, Disco, Dive, Drive-In, Eateries, Eatery, Eating, Fast-Food, Food, Foodservice, Foodstore, Gastropub, Grillroom, Hookah, Hostelry, Irish, Karaoke, Lounge, Lunch, Luncheon, Luncheonette, Lunchroom, Meal, Microbrewery, Nightclub, Nightspot, Parlor, Pizzeria, Pub, Restaurant, Restaurante, Restauranteur, Restaurantland, Restaurateur, Restaurateurs, Restauration, Resto, Restobar, Saloon, Seafood, Shop, Snack, Speakeasy, Sports, Stall, Steakhouse, Strip, Sushi, Tapas, Taproom, Tavern, Tearoom, Tiki, Trattoria, Waiter, Waitress, Whiskey, Wine",环境,餐馆,餐厅、酒吧、酒馆、美食酒吧、餐车、小餐馆、咖啡厅、自助餐厅、食堂、茶室、沙龙、咖啡店、比萨店、快餐店、酒吧、自动售货机、小卖部、夜总会、熟食店、餐馆,,
AMBIENCE,ROOM TONE,AMBRoom,AMB,"Simple room tones with little or no activity. Also see now AMBIENCE-RESIDENTIAL if more than just air is present, as it might be a better fit.",房间色调简单，很少或没有活动。如果存在的不仅仅是空气，还请参见“环境声住宅”，因为它可能更适合。,"Air, Ambient, Atmos, Atmosphere, Ambience, Ambiance, BG, Background, Attic, Basement, Bathroom, Bedroom, Conference, Conservatory, Dead, Den, Dining, Garage, Hotel, Kitchen, Library, Living, Lobby, Office, Quiet, Room, Roomtone, Room Tone, Study, Sunroom, Tone, Waiting, Whirr",环境,房间底噪,房间、寂静、安静的空气、 空荡,,
AMBIENCE,RURAL,AMBRurl,AMB,"Rural and countryside ambiences that don't fit somewhere else in this list. Nature, away from signs of people, overlap with AMBIENCE-ALPINE, DESERT, FOREST, PRAIRIE, etc.",乡村和乡村环境声不适合此列表中的其他地方。远离人迹的自然，与环境声重叠——高山、沙漠、森林、草原等。,"Atmos, Atmosphere, Ambience, Ambiance, BG, Background, Canyon, Coulee, Country, Countryside, Hill, Midwestern, Plateau, Remote, Rolling, Rurale, Rurales, Ruralist, Ruralistic, Ruralness, Rurals, Rustic, Savanna, Scenic, Scrub, Scrubland, Valley",环境,农村,农村、平原、草原、山、连绵起伏的丘陵、树林、草地、峡谷、断崖、灌木丛、高原、 戈壁,,
AMBIENCE,SCHOOL,AMBSchl,AMB,"Schools of any age, kindergarten through college, hallways, lockers, voices, school bells.",任何年龄段的学校，从幼儿园到大学，走廊，储物柜，声音，学校铃声。,"Academic, Academy, Admission, Assembly, Attendance, Atmos, Atmosphere, Ambience, Ambiance, BG, Background, Baccalaureate, Blackboard, Boarding, Cafeteria, Campus, Class, Classroom, College, Collegium, Community, Courses, Curricular, Curriculum, Dormitory, Dropout, Educate, Education, Educational, Elementary, Enrolment, Faculty, Grade, Graduate, Gym, High, Institute, Institution, Instructional, International, Junior, Kindergarten, Learn, Learning, Lesson, Lyceum, Middle, Montessori, Nursery, Polytechnic, Preschool, Primary, Private, Public, Pupil, Recess, Scholar, Scholarly, Scholastic, Schoolchild, Schoolhouse, Schoolroom, Schooltime, Schoolwork, Secondary, Seminar, Seminary, Student, Studies, Studying, Teacher, Teaching, Trade, Tuition, University, Vocational",环境,校园,小学、初中、高中、学院、学前班、大学、课堂、大会、教室、 操场、 学校走廊、 放学、 食堂,,
AMBIENCE,SCIFI,AMBSci,AMB,"A composite sci-fi ambience, a complex background layered with many sci-fi elements. A complex spacehip bridge, or high-tech lab. See also SCIFI for individual elements.",复合科幻环境声，复杂的背景叠加了很多科幻元素。复杂的太空飞船桥，或高科技实验室。另请参阅 SCIFI 了解各个元素。,"Alien, Anime, Artificial, Asimov, Atmos, Atmosphere, Ambience, Ambiance, BG, Background, Beowulf, Center, Chamber, Cheesy, City, Command, Cyberpunk, Dystopian, Extraterrestrial, Fiction, Future, Futuristic, Genetic, Gravity, Hi-Tec, High-Tech, Holographic, Intelligence, Interstellar, Manga, Mars, Martians, Moon, Moonscape, Nanotechnology, Nerds, Planet, Planets, Portal, Sci, Sci-Fi, Science, Singularity, Space, Spaceship, Star, Starwars, Station, Steampunk, Sun, Tech, Teleportation, Teleporter, Time, Travel, Trek, Trekkie, Tribble, Virtual, Wars, Wormhole, Wormholes",环境,科幻,科技实验室、 宇宙飞船、 赛伯朋克、 蒸汽朋克,,
AMBIENCE,SEASIDE,AMBSea,AMB,Relating to beach and oceanside scenes with people. (Compare to AMBIENCE-NAUTICAL). Water only recordings would go to a WATER category.,与人们的海滩和海边场景有关。 （与环境航海相比）。仅水的录音将进入“水”类别。,"Atmos, Atmosphere, Ambience, Ambiance, BG, Background, Bathing, Bay, Bayside, Beach, Beaches, Beachfront, Beachline, Beachscape, Beachside, Beachy, Boardwalk, Coast, Coastal, Coastland, Coastline, Coasts, Costal, Cove, Dock, Embankment, Esplanade, Harbor, Harborside, Headland, Inshore, Intertidal, Lighthouse, Marina, Mediterranean, Ocean, Oceanfront, Oceanside, Pier, Promenade, Quay, Quayside, Resort, Sandbeach, Sandy, Sea, Seaboard, Seacliff, Seacoast, Seafront, Seaport, Seascape, Seashore, Seashores, Seaside, Shore, Shoreface, Shorefront, Shoreland, Shoreline, Shoreside, Strand, Surf, Surfside, Tideland, Waterfront, Waterside, Waves, Windswept",环境,海边,海滩、海边、沿海、沙滩、海岸线、海滨、木板路、海滩度假村、海堤、码头、海港、 岸边,,
